City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
594,Chacabuco,-34.6417,-60.4739,47.93,38,100,10.11,AR,2022-06-22 19:51:39
595,Iqaluit,63.7506,-68.5145,44.33,70,20,6.91,CA,2022-06-22 19:51:39
596,Malm,64.0721,11.2172,51.58,92,100,0.87,NO,2022-06-22 19:51:40
597,Zafra,38.4167,-6.4167,64.15,62,100,9.62,ES,2022-06-22 19:51:40
598,Morgan City,29.6994,-91.2068,97.0,39,8,1.63,US,2022-06-22 19:51:40
599,Yaan,7.3833,8.5667,76.28,82,52,6.29,NG,2022-06-22 19:51:41
600,Pyapon,16.2833,95.6833,78.31,87,98,2.48,MM,2022-06-22 19:51:41
601,Hermitage,41.2334,-80.4487,92.57,67,5,1.01,US,2022-06-22 19:51:42
602,Arman,59.7,150.1667,44.02,97,100,4.25,RU,2022-06-22 19:51:42
603,Sorland,67.667,12.6934,48.06,88,100,32.95,NO,2022-06-22 19:51:42
604,Vicksburg,32.3526,-90.8779,97.03,49,0,6.91,US,2022-06-22 19:51:43
605,Mitu,1.1983,-70.1733,83.82,68,23,1.57,CO,2022-06-22 19:51:43
606,Cavalcante,-13.7975,-47.4583,80.76,33,7,4.99,BR,2022-06-22 19:51:43
607,Nichinan,31.6,131.3667,74.73,95,12,5.61,JP,2022-06-22 19:51:44
608,Pascagoula,30.3658,-88.5561,99.41,48,20,0.0,US,2022-06-22 19:51:44
609,Meulaboh,4.1363,96.1285,75.11,90,100,5.44,ID,2022-06-22 19:51:44
610,Alekseyevka,50.6309,38.6903,57.96,85,9,6.02,RU,2022-06-22 19:51:44
611,Newry,54.1784,-6.3374,62.11,89,99,4.29,GB,2022-06-22 19:51:45
612,Bulgan,48.8125,103.5347,52.74,86,3,2.24,MN,2022-06-22 19:51:45
613,Havelock,34.8791,-76.9013,89.56,78,90,3.0,US,2022-06-22 19:51:46
614,Banepa,27.6298,85.5214,70.12,88,75,3.44,NP,2022-06-22 19:51:46
615,Leninsk,48.7119,45.1994,65.48,84,79,9.37,RU,2022-06-22 19:51:46
616,Miramar,25.9873,-80.2323,88.02,58,20,13.8,US,2022-06-22 19:51:46
617,Toora-Khem,52.4675,96.11,53.11,82,91,2.17,RU,2022-06-22 19:51:47
618,Poquoson,37.1224,-76.3458,92.07,59,20,3.44,US,2022-06-22 19:49:19
619,Costinesti,43.95,28.6333,67.24,61,21,6.58,RO,2022-06-22 19:51:47
620,Yarmouth,41.7057,-70.2286,73.15,73,75,12.66,US,2022-06-22 19:51:48
621,Kieta,-6.2167,155.6333,77.4,85,100,2.84,PG,2022-06-22 19:51:48
622,Amuntai,-2.4177,115.2494,72.07,98,100,1.39,ID,2022-06-22 19:51:48
623,Ban Nahin,18.2418,104.2122,76.24,94,100,2.08,LA,2022-06-22 19:51:49
624,Chai Badan,15.2,101.1333,78.22,81,100,3.29,TH,2022-06-22 19:51:49
625,Atikokan,48.7555,-91.6216,74.93,30,6,10.58,CA,2022-06-22 19:51:49
626,Mordovo,52.0834,40.77,60.84,96,100,7.83,RU,2022-06-22 19:51:50
627,Sarkand,45.41,79.9186,72.77,41,69,6.6,KZ,2022-06-22 19:51:50
628,Sinnamary,5.3833,-52.95,80.28,81,24,7.54,GF,2022-06-22 19:51:50
629,Canapi,-9.1174,-37.6012,70.97,89,100,5.1,BR,2022-06-22 19:51:51
630,Rio Esteban,15.8333,-86.3,86.05,80,100,8.39,HN,2022-06-22 19:51:51
631,Mount Gambier,-37.8333,140.7667,55.31,94,100,10.36,AU,2022-06-22 19:51:51
632,Udachnyy,66.4167,112.4,64.45,51,27,3.22,RU,2022-06-22 19:51:52
633,Ternitz,47.7156,16.0357,69.73,95,100,4.88,AT,2022-06-22 19:51:52
634,Elko,41.0002,-115.5012,84.63,9,95,5.99,US,2022-06-22 19:51:52
635,Catalina,32.5056,-110.9211,96.87,31,0,1.99,US,2022-06-22 19:51:53
636,Bowen,-20.0167,148.2333,59.05,81,48,10.04,AU,2022-06-22 19:51:53
637,Hasaki,35.7333,140.8333,68.4,96,100,9.08,JP,2022-06-22 19:51:53
638,Atoyac,20.0167,-103.5333,80.47,50,99,2.66,MX,2022-06-22 19:51:54
639,Nishihara,26.1842,127.7558,80.65,94,20,6.91,JP,2022-06-22 19:52:54
640,Khuzhir,53.1939,107.3397,48.06,81,82,3.78,RU,2022-06-22 19:52:54
641,Alice Springs,-23.7,133.8833,38.75,87,0,5.75,AU,2022-06-22 19:52:55
642,Crystal Beach,42.8699,-79.0583,84.76,91,27,12.3,CA,2022-06-22 19:52:55
643,Cofradia,15.4,-88.15,79.68,83,100,4.76,HN,2022-06-22 19:52:56
644,Fortuna Foothills,32.6578,-114.4119,102.56,21,0,5.75,US,2022-06-22 19:52:56
645,Barahona,18.2085,-71.1008,89.42,70,75,17.27,DO,2022-06-22 19:52:56
646,Estevan,49.1334,-102.9842,79.14,47,0,20.71,CA,2022-06-22 19:52:57
647,Aasiaat,68.7098,-52.8699,35.02,91,100,6.49,GL,2022-06-22 19:52:57
648,Umm Kaddadah,13.6017,26.6876,95.36,13,8,7.02,SD,2022-06-22 19:52:57
649,Waingapu,-9.6567,120.2641,76.8,77,10,15.03,ID,2022-06-22 19:52:58
650,Corn Island,12.1694,-83.0418,81.23,78,53,16.51,NI,2022-06-22 19:52:58
651,Petrovsk,52.3064,45.3917,61.63,92,67,1.74,RU,2022-06-22 19:52:58
652,Ambovombe,-25.1667,46.0833,63.5,63,42,14.7,MG,2022-06-22 19:52:59
653,Guaruja,-23.9931,-46.2564,76.89,26,2,5.75,BR,2022-06-22 19:52:59
654,Planaltina,-15.4528,-47.6142,76.1,35,37,3.78,BR,2022-06-22 19:52:59
655,Panacan,9.2463,118.4082,80.19,82,84,5.03,PH,2022-06-22 19:53:00
656,Garissa,-0.4536,39.6401,75.36,68,87,21.39,KE,2022-06-22 19:53:00
657,Lumding,25.7535,93.1732,75.07,98,99,2.1,IN,2022-06-22 19:53:00
658,Hibbing,47.4272,-92.9377,72.82,35,0,8.57,US,2022-06-22 19:53:01
659,Misratah,32.3754,15.0925,77.63,64,0,11.41,LY,2022-06-22 19:53:01
660,Odweyne,9.4092,45.064,75.06,52,89,15.99,SO,2022-06-22 19:53:01
661,Goderich,43.7501,-81.7165,65.91,81,67,11.07,CA,2022-06-22 19:51:49
662,Wollongong,-34.4333,150.8833,51.93,80,22,7.9,AU,2022-06-22 19:49:39
663,Ambunti,-4.2365,142.8448,71.51,99,26,0.78,PG,2022-06-22 19:53:02
664,Vagay,57.9375,69.0217,54.5,99,96,5.86,RU,2022-06-22 19:53:03
665,Riyadh,24.6877,46.7219,98.74,8,9,6.67,SA,2022-06-22 19:48:48
666,Paamiut,61.994,-49.6678,37.94,89,0,27.13,GL,2022-06-22 19:53:03
667,Carson City,39.1638,-119.7674,88.48,16,0,4.61,US,2022-06-22 19:52:24
668,Capinzal,-27.3436,-51.6119,68.76,88,0,6.17,BR,2022-06-22 19:53:04
669,Ambilobe,-13.2,49.05,70.0,75,74,4.32,MG,2022-06-22 19:53:04
670,Twin Falls,42.3505,-114.6445,78.93,27,0,8.05,US,2022-06-22 19:48:36
671,Zhoucheng,35.9122,116.3117,80.19,87,100,5.53,CN,2022-06-22 19:53:05
672,Charlestown,-32.95,151.6667,48.69,83,12,3.0,AU,2022-06-22 19:53:06
673,Prince George,53.9166,-122.753,55.26,61,75,8.05,CA,2022-06-22 19:53:06
674,Asyut,27.181,31.1837,86.18,29,0,8.21,EG,2022-06-22 19:53:07
